experiment_id,branch,A,U,P,L,I,T,seed_id,status,reason,R
X_A2_R0_L8_I0_T9,raw_range,A2,,,L8,I0,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I0_T10,raw_range,A2,,,L8,I0,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I1_T6,raw_range,A2,,,L8,I1,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I1_T7,raw_range,A2,,,L8,I1,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I1_T8,raw_range,A2,,,L8,I1,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I1_T9,raw_range,A2,,,L8,I1,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I1_T10,raw_range,A2,,,L8,I1,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I2_T6,raw_range,A2,,,L8,I2,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I2_T7,raw_range,A2,,,L8,I2,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I2_T8,raw_range,A2,,,L8,I2,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I2_T9,raw_range,A2,,,L8,I2,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I2_T10,raw_range,A2,,,L8,I2,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I3_T6,raw_range,A2,,,L8,I3,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I3_T7,raw_range,A2,,,L8,I3,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I3_T8,raw_range,A2,,,L8,I3,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I3_T9,raw_range,A2,,,L8,I3,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I3_T10,raw_range,A2,,,L8,I3,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I4_T6,raw_range,A2,,,L8,I4,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I4_T7,raw_range,A2,,,L8,I4,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I4_T8,raw_range,A2,,,L8,I4,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I4_T9,raw_range,A2,,,L8,I4,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I4_T10,raw_range,A2,,,L8,I4,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I5_T6,raw_range,A2,,,L8,I5,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I5_T7,raw_range,A2,,,L8,I5,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I5_T8,raw_range,A2,,,L8,I5,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I5_T9,raw_range,A2,,,L8,I5,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I5_T10,raw_range,A2,,,L8,I5,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I6_T6,raw_range,A2,,,L8,I6,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I6_T7,raw_range,A2,,,L8,I6,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I6_T8,raw_range,A2,,,L8,I6,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I6_T9,raw_range,A2,,,L8,I6,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I6_T10,raw_range,A2,,,L8,I6,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I7_T6,raw_range,A2,,,L8,I7,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I7_T7,raw_range,A2,,,L8,I7,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I7_T8,raw_range,A2,,,L8,I7,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I7_T9,raw_range,A2,,,L8,I7,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I7_T10,raw_range,A2,,,L8,I7,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I8_T6,raw_range,A2,,,L8,I8,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I8_T7,raw_range,A2,,,L8,I8,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I8_T8,raw_range,A2,,,L8,I8,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I8_T9,raw_range,A2,,,L8,I8,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R0_L8_I8_T10,raw_range,A2,,,L8,I8,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R0
X_A2_R1_L8_I0_T6,raw_range,A2,,,L8,I0,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I0_T7,raw_range,A2,,,L8,I0,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I0_T8,raw_range,A2,,,L8,I0,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I0_T9,raw_range,A2,,,L8,I0,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I0_T10,raw_range,A2,,,L8,I0,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I1_T6,raw_range,A2,,,L8,I1,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I1_T7,raw_range,A2,,,L8,I1,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I1_T8,raw_range,A2,,,L8,I1,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I1_T9,raw_range,A2,,,L8,I1,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I1_T10,raw_range,A2,,,L8,I1,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I2_T6,raw_range,A2,,,L8,I2,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I2_T7,raw_range,A2,,,L8,I2,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I2_T8,raw_range,A2,,,L8,I2,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I2_T9,raw_range,A2,,,L8,I2,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I2_T10,raw_range,A2,,,L8,I2,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I3_T6,raw_range,A2,,,L8,I3,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I3_T7,raw_range,A2,,,L8,I3,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I3_T8,raw_range,A2,,,L8,I3,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I3_T9,raw_range,A2,,,L8,I3,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I3_T10,raw_range,A2,,,L8,I3,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I4_T6,raw_range,A2,,,L8,I4,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I4_T7,raw_range,A2,,,L8,I4,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I4_T8,raw_range,A2,,,L8,I4,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I4_T9,raw_range,A2,,,L8,I4,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I4_T10,raw_range,A2,,,L8,I4,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I5_T6,raw_range,A2,,,L8,I5,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I5_T7,raw_range,A2,,,L8,I5,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I5_T8,raw_range,A2,,,L8,I5,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I5_T9,raw_range,A2,,,L8,I5,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I5_T10,raw_range,A2,,,L8,I5,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I6_T6,raw_range,A2,,,L8,I6,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I6_T7,raw_range,A2,,,L8,I6,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I6_T8,raw_range,A2,,,L8,I6,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I6_T9,raw_range,A2,,,L8,I6,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I6_T10,raw_range,A2,,,L8,I6,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I7_T6,raw_range,A2,,,L8,I7,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I7_T7,raw_range,A2,,,L8,I7,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I7_T8,raw_range,A2,,,L8,I7,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I7_T9,raw_range,A2,,,L8,I7,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I7_T10,raw_range,A2,,,L8,I7,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I8_T6,raw_range,A2,,,L8,I8,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I8_T7,raw_range,A2,,,L8,I8,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I8_T8,raw_range,A2,,,L8,I8,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I8_T9,raw_range,A2,,,L8,I8,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R1_L8_I8_T10,raw_range,A2,,,L8,I8,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R1
X_A2_R2_L8_I0_T6,raw_range,A2,,,L8,I0,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I0_T7,raw_range,A2,,,L8,I0,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I0_T8,raw_range,A2,,,L8,I0,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I0_T9,raw_range,A2,,,L8,I0,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I0_T10,raw_range,A2,,,L8,I0,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I1_T6,raw_range,A2,,,L8,I1,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I1_T7,raw_range,A2,,,L8,I1,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I1_T8,raw_range,A2,,,L8,I1,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I1_T9,raw_range,A2,,,L8,I1,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I1_T10,raw_range,A2,,,L8,I1,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I2_T6,raw_range,A2,,,L8,I2,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I2_T7,raw_range,A2,,,L8,I2,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I2_T8,raw_range,A2,,,L8,I2,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I2_T9,raw_range,A2,,,L8,I2,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I2_T10,raw_range,A2,,,L8,I2,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I3_T6,raw_range,A2,,,L8,I3,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I3_T7,raw_range,A2,,,L8,I3,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I3_T8,raw_range,A2,,,L8,I3,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I3_T9,raw_range,A2,,,L8,I3,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I3_T10,raw_range,A2,,,L8,I3,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I4_T6,raw_range,A2,,,L8,I4,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I4_T7,raw_range,A2,,,L8,I4,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I4_T8,raw_range,A2,,,L8,I4,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I4_T9,raw_range,A2,,,L8,I4,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I4_T10,raw_range,A2,,,L8,I4,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I5_T6,raw_range,A2,,,L8,I5,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I5_T7,raw_range,A2,,,L8,I5,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I5_T8,raw_range,A2,,,L8,I5,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I5_T9,raw_range,A2,,,L8,I5,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I5_T10,raw_range,A2,,,L8,I5,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I6_T6,raw_range,A2,,,L8,I6,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I6_T7,raw_range,A2,,,L8,I6,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I6_T8,raw_range,A2,,,L8,I6,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I6_T9,raw_range,A2,,,L8,I6,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I6_T10,raw_range,A2,,,L8,I6,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I7_T6,raw_range,A2,,,L8,I7,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I7_T7,raw_range,A2,,,L8,I7,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I7_T8,raw_range,A2,,,L8,I7,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I7_T9,raw_range,A2,,,L8,I7,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I7_T10,raw_range,A2,,,L8,I7,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I8_T6,raw_range,A2,,,L8,I8,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I8_T7,raw_range,A2,,,L8,I8,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I8_T8,raw_range,A2,,,L8,I8,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I8_T9,raw_range,A2,,,L8,I8,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R2_L8_I8_T10,raw_range,A2,,,L8,I8,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R2
X_A2_R3_L8_I0_T6,raw_range,A2,,,L8,I0,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I0_T7,raw_range,A2,,,L8,I0,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I0_T8,raw_range,A2,,,L8,I0,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I0_T9,raw_range,A2,,,L8,I0,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I0_T10,raw_range,A2,,,L8,I0,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I1_T6,raw_range,A2,,,L8,I1,T6,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I1_T7,raw_range,A2,,,L8,I1,T7,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I1_T8,raw_range,A2,,,L8,I1,T8,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I1_T9,raw_range,A2,,,L8,I1,T9,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
X_A2_R3_L8_I1_T10,raw_range,A2,,,L8,I1,T10,S01,excluded_source_missing,raw range path and anchor layout currently wired for A0 only,R3
